ID,Dt_Customer,Age_Group,Age,Education,Marital_Status,Income_Group,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Children,campaignAccept
1940,2013-07-12,Adult,28,Graduate,Together,Lowest,25252.0,26,1,1,0,2,8,0,0,0,0,0,0,0,1,3,4,2,2,6,1,Never Accepted
1272,2012-10-21,Adult,49,Postgraduate,Single,High,55250.0,49,4,7,5,10,5,0,0,0,0,0,0,0,664,58,83,32,0,66,1,Never Accepted
1388,2013-02-20,Adult,39,Graduate,Single,Lowest,33249.0,11,2,2,1,3,6,0,0,0,0,0,0,0,6,10,21,19,14,42,1,Never Accepted
1044,2013-05-14,Adult,61,Graduate,Together,High,58398.0,44,3,5,4,8,4,0,0,0,0,0,0,0,299,5,201,21,21,49,0,Never Accepted
6969,2013-08-07,Adult,32,Graduate,Together,Low,50272.0,75,3,4,1,5,7,0,0,0,0,0,0,0,99,13,66,43,8,4,1,Never Accepted
10479,2012-12-07,Adult,39,Postgraduate,Together,Highest,76618.0,64,1,3,2,5,1,0,0,0,0,0,0,0,749,40,294,121,160,147,0,Never Accepted
3619,2012-09-23,Adult,54,Postgraduate,Single,Highest,87305.0,19,1,5,3,8,2,0,0,0,0,1,0,1,345,25,501,63,138,80,0,Accepted once or more
1715,2013-02-11,Adult,36,Graduate,Together,Lowest,25851.0,45,2,2,0,3,7,0,0,0,0,0,0,0,9,4,18,7,5,5,1,Never Accepted
10159,2013-03-31,Adult,44,Graduate,Single,High,58710.0,77,6,11,5,9,6,0,0,0,0,0,0,0,440,81,368,0,122,174,1,Never Accepted
1463,2014-03-29,Adult,56,Graduate,Single,Low,45160.0,9,1,1,0,2,7,0,0,0,0,0,0,0,8,2,5,3,0,3,2,Never Accepted
5114,2012-12-19,Adult,49,Postgraduate,Together,Highest,74806.0,1,2,5,4,5,4,0,0,0,0,0,0,0,670,9,249,0,28,9,1,Never Accepted
4990,2013-05-02,Adult,60,Graduate,Together,High,59111.0,90,1,11,1,8,7,0,0,0,0,0,0,0,524,0,134,28,28,155,0,Never Accepted
4329,2014-05-23,Adult,30,Postgraduate,Together,Lowest,18988.0,43,2,1,0,3,7,0,0,0,0,0,0,0,6,0,6,2,1,1,1,Never Accepted
10936,2013-02-13,Adult,49,Graduate,Together,Highest,72190.0,79,1,5,6,4,3,0,0,0,0,0,0,0,597,166,597,172,166,249,0,Never Accepted
6086,2013-11-23,Adult,59,Graduate,Together,Highest,80395.0,62,1,6,5,12,2,1,0,0,0,0,0,0,445,25,706,80,76,48,0,Accepted once or more
437,2014-01-25,Adult,38,Postgraduate,Single,Highest,75012.0,41,1,3,8,11,1,0,0,0,0,0,0,0,294,142,218,164,58,151,0,Never Accepted
11171,2013-10-11,Adult,49,Postgraduate,Together,High,56962.0,60,7,6,3,5,7,0,0,0,0,0,0,0,292,3,77,10,3,26,3,Never Accepted
11101,2013-04-15,Adult,23,Graduate,Together,Highest,89891.0,17,1,11,6,8,4,0,0,0,0,1,0,0,412,22,132,59,28,183,0,Accepted once or more
5329,2013-09-27,Elder,65,Postgraduate,Single,Low,35946.0,24,1,0,0,3,5,0,0,0,0,0,0,0,8,0,3,0,0,0,2,Never Accepted
610,2012-08-07,Adult,61,Postgraduate,Together,High,53593.0,60,8,7,2,6,8,0,0,0,0,0,0,0,349,4,78,6,0,43,2,Never Accepted
5956,2013-10-16,Elder,66,Postgraduate,Single,Low,45072.0,74,5,6,1,4,8,0,0,0,0,0,0,0,144,2,99,7,2,30,3,Never Accepted
10430,2013-10-09,Adult,41,Graduate,Single,Highest,89694.0,22,3,4,3,4,5,1,0,0,1,1,0,0,1126,28,211,37,28,42,2,Accepted once or more
7875,2014-04-29,Elder,65,Graduate,Together,Highest,72025.0,46,1,4,8,13,2,1,0,0,1,1,0,1,967,0,617,43,50,0,0,Accepted once or more
7072,2013-03-29,Adult,41,Graduate,Together,High,67432.0,69,2,8,5,4,4,0,0,0,0,0,0,0,432,79,341,177,136,170,1,Never Accepted
6255,2014-06-03,Adult,62,Postgraduate,Together,Highest,70545.0,29,1,4,1,7,2,0,0,0,0,0,0,0,138,39,63,55,18,21,1,Never Accepted
6516,2013-03-18,Adult,25,Undergraduate,Together,Lowest,17487.0,37,1,1,0,2,7,0,0,0,0,0,0,0,0,0,1,7,4,6,1,Never Accepted
5564,2012-08-09,Adult,45,Graduate,Together,High,62882.0,26,2,7,5,6,4,0,0,0,0,0,0,0,509,133,497,78,24,97,1,Never Accepted
5682,2013-03-23,Adult,61,Postgraduate,Single,High,64108.0,8,4,6,9,11,5,0,0,0,0,0,0,0,948,10,86,13,21,21,1,Never Accepted
7458,2013-03-06,Adult,58,Postgraduate,Together,Lowest,34941.0,26,2,3,0,3,8,0,0,0,0,0,0,0,39,2,25,4,3,24,2,Never Accepted
5237,2014-01-01,Adult,64,Postgraduate,Single,Low,48767.0,79,3,2,1,3,5,0,0,0,0,0,0,0,28,1,21,3,0,10,3,Never Accepted
7761,2013-08-01,Adult,36,Postgraduate,Together,Low,38702.0,71,2,3,0,4,6,0,0,0,0,0,0,0,13,11,24,13,8,40,1,Never Accepted
5278,2014-01-25,Adult,50,Graduate,Together,Highest,82224.0,83,1,6,9,5,3,1,0,0,0,0,0,0,307,26,360,138,31,40,0,Accepted once or more
3560,2013-05-12,Adult,62,Graduate,Together,Highest,83844.0,57,1,4,4,11,1,0,0,0,0,1,0,0,901,31,345,75,31,191,0,Accepted once or more
7235,2013-12-09,Adult,39,Postgraduate,Together,Lowest,17003.0,37,3,2,0,4,5,0,0,0,0,0,0,0,2,5,12,4,8,7,1,Never Accepted
10548,2014-03-09,Adult,19,Graduate,Single,Highest,71163.0,30,1,3,8,12,1,0,0,0,0,0,0,0,283,17,372,138,106,44,0,Never Accepted
2281,2013-09-15,Adult,44,Graduate,Single,Lowest,33697.0,34,1,1,0,2,7,0,0,1,0,0,0,0,4,3,7,0,3,11,1,Accepted once or more
4073,2014-01-29,Adult,60,Postgraduate,Together,High,63564.0,0,1,10,10,7,6,0,0,1,0,0,0,1,769,80,252,15,34,65,0,Accepted once or more
6974,2013-12-31,Adult,42,Postgraduate,Together,Highest,83443.0,89,1,6,10,5,2,0,0,0,0,0,0,0,518,42,742,55,56,84,0,Never Accepted
7938,2013-10-03,Adult,56,Postgraduate,Together,High,51518.0,92,2,3,2,10,3,0,0,0,0,0,0,0,350,8,66,17,4,4,1,Never Accepted
3667,2013-02-28,Adult,45,Graduate,Together,Highest,80952.0,20,1,8,5,11,8,1,0,0,1,1,0,1,778,178,689,41,27,44,0,Accepted once or more
7723,2014-05-02,Adult,35,Graduate,Together,Highest,75507.0,56,1,8,6,6,3,0,0,0,0,0,0,0,709,93,374,104,80,80,0,Never Accepted
3870,2013-02-09,Adult,36,Postgraduate,Together,High,63855.0,28,1,7,3,13,4,0,0,0,0,0,0,0,359,35,314,93,116,89,0,Never Accepted
4012,2012-08-11,Adult,42,Postgraduate,Together,High,62220.0,55,5,7,6,5,6,0,0,0,0,0,0,1,799,12,375,16,12,12,1,Accepted once or more
5909,2013-09-19,Adult,50,Graduate,Together,High,58512.0,25,5,3,4,8,8,0,0,0,0,0,0,0,895,10,101,13,0,152,1,Never Accepted
10470,2013-03-15,Adult,35,Postgraduate,Together,Low,40662.0,0,2,2,1,3,4,0,0,0,0,0,0,0,40,2,23,0,4,23,1,Never Accepted
6488,2014-04-06,Adult,55,Postgraduate,Together,Low,38829.0,86,1,3,2,2,5,0,0,0,0,0,0,0,76,0,7,0,0,16,1,Never Accepted
10270,2013-10-03,Adult,33,Postgraduate,Together,Lowest,35523.0,8,2,3,0,3,7,0,0,0,0,0,0,0,11,5,22,12,5,11,1,Never Accepted
6887,2014-04-24,Adult,47,Graduate,Single,Highest,79146.0,33,2,8,1,8,6,0,0,0,0,0,0,0,245,16,223,21,43,16,2,Never Accepted
6406,2013-10-28,Adult,26,Postgraduate,Together,Highest,78285.0,13,1,6,4,10,3,0,0,0,0,0,0,0,647,107,391,175,67,40,0,Never Accepted
7573,2013-05-10,Adult,36,Postgraduate,Single,Lowest,31626.0,12,1,2,1,2,7,0,0,1,0,0,0,1,39,1,9,2,1,34,1,Accepted once or more
4508,2014-05-22,Adult,62,Graduate,Single,Highest,75127.0,92,1,2,11,5,1,0,0,0,0,0,0,0,203,35,305,46,17,227,0,Never Accepted
221,2013-04-27,Adult,59,Graduate,Together,Low,48726.0,90,3,3,2,4,6,0,0,0,0,0,0,0,138,3,38,4,0,59,1,Never Accepted
5331,2012-09-11,Adult,37,Graduate,Together,Highest,74985.0,8,1,3,6,7,2,0,0,0,0,0,0,0,587,51,898,247,0,86,0,Never Accepted
1911,2012-09-05,Adult,27,Graduate,Together,High,67430.0,6,1,11,5,12,6,0,0,0,0,0,0,0,595,97,291,127,133,121,0,Never Accepted
20,2013-09-01,Adult,49,Postgraduate,Together,Low,46891.0,91,1,2,1,4,4,0,0,0,0,0,0,0,43,12,23,29,15,61,1,Never Accepted
8786,2013-05-26,Adult,58,Postgraduate,Together,High,62058.0,52,4,6,1,7,6,0,0,0,0,0,0,0,301,7,74,10,0,58,1,Never Accepted
10582,2013-07-03,Adult,35,Graduate,Together,Highest,72063.0,3,2,5,2,12,2,0,0,0,0,0,0,0,180,32,348,76,32,90,1,Never Accepted
1915,2013-12-12,Adult,63,Postgraduate,Together,Highest,78939.0,57,1,8,5,6,3,0,0,0,0,0,0,0,794,115,243,150,0,205,0,Never Accepted
8897,2013-04-24,Adult,49,Graduate,Single,Low,42720.0,9,8,7,3,7,8,0,0,0,0,0,0,1,392,5,91,28,26,112,2,Accepted once or more
2371,2013-04-13,Adult,42,Graduate,Together,Lowest,33622.0,22,3,2,0,4,7,0,0,0,0,0,0,0,39,1,22,3,4,12,2,Never Accepted
6825,2013-03-06,Adult,61,Graduate,Together,Low,41452.0,86,1,1,0,2,7,0,0,0,0,0,0,0,13,0,3,0,0,0,2,Never Accepted
1072,2013-08-30,Adult,49,Postgraduate,Single,Low,40760.0,64,2,2,1,3,6,0,0,0,0,0,0,0,70,0,17,0,0,6,1,Never Accepted
4964,2014-01-26,Adult,56,Postgraduate,Together,Highest,74250.0,90,1,2,11,4,1,0,0,0,0,0,0,0,680,11,392,75,0,0,0,Never Accepted
2461,2013-12-18,Adult,59,Postgraduate,Single,Low,51124.0,79,2,1,0,3,3,0,0,0,0,0,0,0,26,1,11,0,1,4,2,Never Accepted
10736,2013-09-12,Adult,43,Graduate,Single,Highest,72258.0,28,2,6,9,5,2,0,0,0,0,0,0,0,522,0,522,227,120,134,1,Never Accepted
3194,2014-04-05,Adult,40,Postgraduate,Single,Highest,71466.0,86,1,4,4,10,1,0,0,0,0,0,0,0,412,12,546,78,182,0,0,Never Accepted
10839,2014-04-14,Adult,38,Graduate,Together,Low,36283.0,42,2,1,0,3,4,0,0,0,0,0,0,0,6,5,5,8,0,5,2,Never Accepted
49,2014-05-11,Adult,44,Graduate,Single,Lowest,20587.0,39,1,1,1,2,7,0,0,0,0,0,0,0,2,3,6,4,1,9,1,Never Accepted
4290,2014-03-19,Adult,42,Graduate,Together,Lowest,30467.0,8,1,1,0,2,7,0,0,0,0,0,0,0,1,3,8,2,5,5,1,Never Accepted
10219,2013-06-18,Adult,42,Graduate,Together,Lowest,31590.0,40,1,1,0,3,8,0,0,0,0,0,0,0,6,2,15,6,6,3,1,Never Accepted
4211,2012-10-29,Adult,28,Undergraduate,Together,Lowest,20425.0,5,2,2,0,3,7,0,0,0,0,0,0,0,4,12,5,3,16,17,1,Never Accepted
1135,2014-02-15,Adult,54,Postgraduate,Together,Lowest,17144.0,96,5,3,0,4,7,0,0,0,0,0,0,0,18,2,19,0,2,6,2,Never Accepted
6299,2013-01-02,Adult,46,Postgraduate,Single,Low,42564.0,28,6,6,8,4,7,0,0,1,0,0,0,1,324,48,186,39,18,198,1,Accepted once or more
10846,2014-05-29,Adult,36,Postgraduate,Together,Low,43783.0,22,6,7,1,8,7,0,0,1,0,0,0,0,327,9,125,25,4,139,1,Accepted once or more
347,2012-09-08,Adult,38,Graduate,Single,Low,40780.0,30,4,7,1,5,9,0,0,0,0,0,0,0,229,27,71,13,3,34,1,Never Accepted
6543,2013-01-15,Elder,69,Postgraduate,Together,High,62847.0,45,1,3,6,4,2,0,0,0,0,0,0,0,521,168,706,80,76,61,0,Never Accepted
10446,2012-11-07,Adult,57,Postgraduate,Together,Highest,82017.0,58,1,5,4,7,2,1,0,0,1,1,0,1,184,23,446,30,23,23,0,Accepted once or more
3479,2013-07-19,Adult,64,Graduate,Single,Lowest,16813.0,49,1,2,0,3,7,0,0,1,0,0,0,0,4,8,11,12,2,13,0,Accepted once or more
11075,2013-10-29,Adult,36,Graduate,Together,High,51267.0,37,4,3,3,5,4,0,0,0,0,0,0,0,183,2,64,7,2,12,2,Never Accepted
4442,2013-04-05,Adult,53,Graduate,Single,Low,46524.0,70,2,1,1,5,3,0,0,0,0,0,0,0,31,19,35,26,14,52,1,Never Accepted
199,2013-01-20,Adult,52,Postgraduate,Single,Low,45183.0,33,1,4,1,7,7,0,0,0,1,0,0,0,219,3,60,12,9,12,0,Accepted once or more
6722,2014-06-28,Adult,60,Postgraduate,Together,Highest,70421.0,98,3,10,3,7,6,0,0,0,0,0,0,0,479,28,136,75,14,35,1,Never Accepted
796,2012-10-23,Adult,49,Postgraduate,Single,High,60161.0,17,3,11,4,8,8,0,0,0,0,0,0,0,584,44,212,46,8,177,1,Never Accepted
3749,2013-03-02,Adult,41,Graduate,Together,Highest,73926.0,54,1,6,5,12,3,0,0,0,0,0,0,0,627,91,597,159,91,15,0,Never Accepted
8523,2013-12-14,Adult,46,Graduate,Together,Lowest,19329.0,39,3,4,0,3,8,0,0,0,0,0,0,0,24,1,16,12,2,5,1,Never Accepted
310,2013-12-13,Adult,44,Postgraduate,Together,High,61872.0,81,4,4,4,9,4,0,0,0,0,0,0,0,330,5,159,36,27,16,1,Never Accepted
8629,2013-03-26,Adult,58,Graduate,Single,Low,46984.0,71,1,1,0,3,5,0,0,0,0,0,0,0,19,1,10,2,1,8,2,Never Accepted
236,2013-01-19,Adult,63,Graduate,Together,Lowest,34838.0,62,3,2,1,4,6,0,0,0,0,0,0,0,28,23,29,29,14,47,2,Never Accepted
3483,2013-04-06,Adult,56,Graduate,Together,Low,48192.0,76,3,2,8,12,8,1,1,0,1,0,0,1,1039,43,204,153,58,29,0,Accepted once or more
4599,2013-11-04,Adult,38,Postgraduate,Together,Low,49681.0,66,6,7,1,7,7,0,0,0,0,0,0,0,411,0,26,0,0,21,2,Never Accepted
7326,2014-03-23,Adult,43,Postgraduate,Together,High,56850.0,83,1,1,1,3,2,0,0,0,0,0,0,0,34,1,19,2,7,0,1,Never Accepted
7352,2013-10-21,Adult,57,Graduate,Together,High,55267.0,28,4,3,4,6,3,0,0,0,0,0,0,0,161,28,136,32,3,45,1,Never Accepted
2350,2013-03-22,Adult,42,Graduate,Together,High,59666.0,87,7,3,2,8,8,0,0,0,1,0,0,0,623,53,178,23,17,133,2,Accepted once or more
9145,2013-04-06,Adult,42,Graduate,Single,Highest,72504.0,43,2,5,9,6,2,0,0,0,0,0,0,0,604,26,470,123,161,94,1,Never Accepted
2964,2013-10-16,Adult,33,Graduate,Together,Lowest,26872.0,0,1,1,1,2,6,0,0,0,0,0,0,0,3,10,8,3,16,32,0,Never Accepted
5585,2013-04-20,Adult,42,Graduate,Single,Lowest,21359.0,1,2,2,0,3,8,0,0,0,0,0,0,1,12,2,17,6,1,10,1,Accepted once or more
9687,2014-05-31,Adult,39,Graduate,Single,Highest,73170.0,1,1,5,4,6,2,0,0,0,0,0,0,0,184,174,256,50,30,32,0,Never Accepted
3732,2013-02-04,Adult,59,Postgraduate,Together,High,52750.0,72,6,5,7,9,4,0,0,0,0,0,0,0,393,0,239,90,69,69,1,Never Accepted
6303,2013-11-23,Adult,28,Postgraduate,Together,Highest,91820.0,72,0,5,5,12,1,0,0,0,0,0,0,0,410,73,747,76,161,30,0,Never Accepted
11176,2014-05-12,Adult,44,Postgraduate,Together,High,65968.0,12,2,5,4,7,3,0,0,0,0,0,0,0,376,9,83,19,4,4,1,Never Accepted
2986,2014-03-12,Adult,38,Graduate,Together,Lowest,30772.0,89,1,1,0,2,6,0,0,0,0,0,0,0,7,2,4,2,1,4,2,Never Accepted
7462,2012-11-24,Adult,60,Graduate,Single,Lowest,22507.0,67,3,10,2,4,9,0,0,0,0,0,0,0,68,0,226,51,157,68,0,Never Accepted
3900,2014-03-29,Adult,42,Graduate,Together,High,65685.0,54,1,9,2,9,5,0,0,0,0,0,0,0,642,14,49,0,7,57,1,Never Accepted
7034,2013-09-01,Adult,36,Postgraduate,Together,Lowest,25804.0,34,2,2,0,3,8,0,0,0,0,0,0,0,8,7,9,13,6,12,1,Never Accepted
9493,2013-05-05,Adult,34,Postgraduate,Single,Highest,76412.0,15,1,5,4,8,3,1,0,0,0,1,0,1,840,53,804,23,71,17,0,Accepted once or more
1143,2013-08-08,Adult,42,Graduate,Together,Lowest,22063.0,43,2,2,0,3,7,0,0,0,0,0,0,0,7,10,13,3,11,11,1,Never Accepted
1,2014-06-15,Adult,53,Graduate,Single,High,57091.0,0,1,7,3,7,5,0,1,0,0,0,0,1,464,5,64,7,0,37,0,Accepted once or more
5989,2013-04-16,Adult,55,Postgraduate,Single,Highest,78353.0,51,1,10,2,11,8,0,0,0,0,0,0,0,752,122,476,39,153,34,1,Never Accepted
9499,2013-05-07,Adult,60,Graduate,Together,Highest,93404.0,97,3,3,4,7,5,0,0,0,1,1,0,0,1279,15,287,20,0,15,3,Accepted once or more
6768,2013-01-12,Adult,52,Graduate,Single,Low,37859.0,75,2,1,0,3,8,0,0,0,0,0,0,0,22,1,8,2,1,2,3,Never Accepted
2150,2013-05-11,Adult,56,Postgraduate,Single,Highest,80995.0,83,1,8,9,4,4,0,0,0,0,0,0,0,860,28,409,73,56,56,1,Never Accepted
6646,2014-03-01,Adult,30,Graduate,Together,Lowest,16529.0,23,1,1,0,3,6,0,0,0,0,0,0,0,3,0,5,13,0,1,1,Never Accepted
4887,2013-11-22,Adult,38,Postgraduate,Single,High,55412.0,65,1,2,0,3,5,0,0,0,0,0,0,0,10,5,28,11,1,8,2,Never Accepted
8560,2012-09-10,Adult,22,Graduate,Single,Low,48789.0,94,1,6,4,7,6,0,0,0,0,0,0,0,351,16,156,7,5,145,0,Never Accepted
3321,2013-05-05,Adult,47,Postgraduate,Together,High,56575.0,42,3,7,3,7,5,0,0,0,0,0,0,0,421,5,90,0,16,10,2,Never Accepted
11003,2013-10-02,Adult,34,Postgraduate,Together,Lowest,25130.0,10,2,2,0,3,7,0,0,0,0,0,0,0,2,5,7,0,18,18,1,Never Accepted
10402,2013-02-14,Adult,47,Graduate,Together,Lowest,35441.0,94,2,1,0,3,8,0,0,0,0,0,0,0,25,1,9,2,1,1,2,Never Accepted
9904,2013-03-29,Adult,58,Graduate,Together,Highest,71391.0,50,5,6,5,12,3,0,0,0,0,0,0,0,336,123,274,46,123,141,1,Never Accepted
6141,2013-04-25,Adult,42,Postgraduate,Single,Low,49494.0,46,2,6,1,5,7,0,0,0,0,0,0,0,191,9,97,0,6,82,1,Never Accepted
5687,2012-09-23,Adult,34,Graduate,Single,Highest,81702.0,98,1,7,7,12,3,0,0,0,0,0,0,0,563,50,774,28,31,187,0,Never Accepted
10856,2013-07-02,Adult,34,Postgraduate,Single,Low,45889.0,42,1,1,0,3,6,0,0,0,0,0,0,0,31,0,6,0,1,8,1,Never Accepted
5121,2014-03-21,Adult,37,Graduate,Single,High,56628.0,30,2,7,6,5,5,0,0,1,0,0,0,0,479,5,82,7,17,171,1,Accepted once or more
4186,2013-08-05,Adult,64,Graduate,Together,Lowest,34026.0,11,3,2,1,3,5,0,0,0,0,0,0,0,18,6,15,12,8,17,2,Never Accepted
368,2012-11-29,Adult,40,Graduate,Together,Low,40049.0,61,3,3,2,6,5,0,0,0,0,0,0,0,91,65,52,10,44,28,1,Never Accepted
11121,2012-11-10,Adult,33,Graduate,Together,Lowest,19419.0,76,4,4,0,3,9,0,0,0,0,0,0,0,2,14,28,16,3,7,1,Never Accepted
5332,2013-07-27,Adult,54,Postgraduate,Together,Highest,82504.0,2,1,3,6,7,1,0,0,0,0,0,0,0,362,50,431,134,35,54,0,Never Accepted
5848,2014-01-13,Adult,44,Graduate,Together,Highest,81205.0,43,1,5,6,7,2,0,1,1,0,1,0,1,724,74,929,97,55,130,0,Accepted once or more
10343,2012-09-29,Adult,23,Postgraduate,Single,High,61618.0,27,2,3,6,8,3,0,0,0,0,0,0,0,605,91,399,0,45,205,0,Never Accepted
5935,2012-12-24,Adult,58,Postgraduate,Single,High,55284.0,60,3,7,5,8,5,0,0,0,0,0,0,0,547,7,140,0,7,63,1,Never Accepted
2895,2013-10-23,Adult,51,Graduate,Single,Low,49980.0,79,2,3,1,5,5,0,0,0,0,0,0,0,104,1,54,13,9,14,1,Never Accepted
10262,2013-05-10,Adult,34,Graduate,Together,Lowest,15072.0,96,4,3,1,3,5,0,0,0,0,0,0,0,8,2,15,0,10,18,2,Never Accepted
7848,2013-06-13,Adult,40,Graduate,Single,Low,49166.0,17,2,5,3,3,6,0,0,0,0,0,0,0,224,2,25,7,0,110,1,Never Accepted
4856,2012-11-06,Adult,57,Postgraduate,Together,Highest,82347.0,38,1,7,7,10,3,1,0,1,0,0,0,0,556,54,845,202,133,63,0,Accepted once or more
7186,2014-05-26,Adult,48,Postgraduate,Together,Lowest,30843.0,43,2,1,1,2,5,0,0,1,0,0,0,0,24,0,2,0,0,9,2,Accepted once or more
5794,2014-03-17,Adult,40,Postgraduate,Together,Low,46374.0,1,3,7,1,7,8,1,0,0,1,0,0,1,408,0,21,0,0,17,1,Accepted once or more
1456,2013-04-01,Adult,35,Graduate,Single,High,60474.0,25,7,10,2,12,7,0,0,0,0,0,0,0,265,199,303,234,9,170,1,Never Accepted
4877,2014-03-04,Adult,41,Postgraduate,Together,Low,38576.0,2,1,1,0,3,7,0,0,0,0,0,0,0,34,0,7,0,0,0,1,Never Accepted
425,2013-02-19,Adult,29,Graduate,Together,High,55357.0,66,3,6,2,11,5,0,0,0,0,0,0,0,374,64,116,84,25,64,2,Never Accepted
3007,2012-10-04,Adult,48,Graduate,Together,Low,37758.0,49,2,1,0,3,8,0,0,0,0,0,0,0,27,2,10,0,0,1,2,Never Accepted
1031,2013-05-05,Adult,25,Postgraduate,Together,Highest,85710.0,5,1,6,9,10,2,0,0,0,0,1,0,0,600,20,350,29,30,33,0,Accepted once or more
4297,2014-01-26,Adult,45,Graduate,Together,Lowest,23228.0,71,2,2,0,3,8,0,0,0,0,0,0,0,13,2,18,6,1,0,1,Never Accepted
807,2014-02-15,Adult,45,Postgraduate,Together,Low,44602.0,35,6,6,1,4,8,0,0,0,0,0,0,0,167,2,89,0,0,34,2,Never Accepted
4271,2012-10-04,Adult,25,Postgraduate,Together,Low,38683.0,80,6,4,1,6,7,0,0,0,0,0,0,0,46,35,69,84,41,66,1,Never Accepted
4120,2013-12-17,Adult,39,Postgraduate,Single,Low,49514.0,61,2,6,1,4,7,0,0,0,0,0,0,0,88,39,78,58,13,93,1,Never Accepted
2036,2013-06-11,Adult,41,Postgraduate,Together,High,57906.0,29,3,4,2,8,4,0,0,0,0,0,0,0,243,11,119,10,3,15,1,Never Accepted
115,2013-03-26,Adult,48,Postgraduate,Single,Low,43456.0,0,3,5,1,8,5,0,0,0,0,0,0,0,275,11,68,25,7,7,1,Never Accepted
4259,2013-09-24,Adult,28,Postgraduate,Single,Lowest,19485.0,80,1,1,0,2,7,0,0,0,0,0,0,0,6,0,4,0,0,0,2,Never Accepted
8687,2013-05-06,Adult,36,Graduate,Together,High,53172.0,54,3,2,3,8,3,0,0,0,0,0,0,0,121,62,90,68,20,125,1,Never Accepted
2447,2012-10-17,Adult,35,Graduate,Together,Lowest,30545.0,71,2,2,0,3,7,0,0,0,0,0,0,0,4,12,15,19,7,12,1,Never Accepted
10140,2013-09-28,Adult,31,Postgraduate,Together,Highest,70123.0,27,1,5,7,4,3,0,1,0,1,0,0,0,1308,0,396,23,0,0,0,Accepted once or more
9353,2014-01-06,Adult,55,Graduate,Single,High,62450.0,61,2,5,5,4,3,0,0,0,1,0,0,0,515,47,267,62,66,38,1,Accepted once or more
3623,2014-06-11,Adult,38,Graduate,Together,Lowest,21675.0,55,3,4,0,3,7,0,0,0,0,0,0,0,4,0,16,17,4,4,1,Never Accepted
738,2014-04-04,Adult,33,Postgraduate,Single,Low,42395.0,35,4,3,1,4,7,0,0,0,0,0,0,0,48,13,57,24,15,25,2,Never Accepted
7631,2013-10-06,Adult,36,Postgraduate,Together,High,61346.0,34,1,5,7,10,3,0,0,0,0,0,0,0,562,58,168,43,16,142,1,Never Accepted
4789,2013-09-17,Adult,61,Graduate,Together,Highest,80812.0,95,1,4,8,5,2,1,0,1,0,1,0,0,769,22,500,210,143,33,0,Accepted once or more
773,2013-06-30,Adult,43,Postgraduate,Single,Low,42835.0,64,7,6,6,4,6,0,0,0,0,0,0,0,379,4,93,12,9,98,2,Never Accepted
10602,2013-02-14,Adult,31,Graduate,Together,Low,39922.0,30,2,3,0,4,8,0,0,0,0,0,0,0,29,12,59,19,1,36,1,Never Accepted
1446,2014-04-05,Adult,58,Postgraduate,Single,Highest,86424.0,12,1,6,9,12,1,0,0,0,0,0,0,0,387,68,569,89,45,68,0,Never Accepted
3270,2013-01-17,Adult,36,Postgraduate,Together,Lowest,17117.0,96,4,3,1,3,9,0,0,0,0,0,0,0,12,23,38,30,18,7,1,Never Accepted
8443,2014-02-10,Adult,42,Graduate,Single,Lowest,24762.0,16,3,3,1,2,8,0,0,1,0,0,0,1,6,10,12,3,15,40,1,Accepted once or more
9653,2012-10-16,Adult,39,Graduate,Together,Low,35797.0,16,2,2,0,3,8,0,0,0,0,0,0,0,27,1,14,4,1,21,1,Never Accepted
8916,2013-07-23,Adult,39,Graduate,Single,Low,36627.0,78,1,0,0,3,5,0,0,0,0,0,0,0,9,1,5,0,0,1,2,Never Accepted
8017,2014-06-19,Adult,33,Postgraduate,Together,Low,51111.0,83,2,2,0,3,6,0,0,0,0,0,0,0,22,0,19,6,5,3,2,Never Accepted
4597,2013-07-02,Adult,44,Postgraduate,Together,Highest,82072.0,67,1,3,2,13,1,0,0,0,0,0,0,0,889,55,685,168,92,129,0,Never Accepted
7023,2012-11-26,Adult,61,Postgraduate,Single,Low,46231.0,87,4,6,1,4,9,0,0,0,0,0,0,0,189,2,55,0,5,12,3,Never Accepted
8086,2013-12-11,Adult,55,Graduate,Together,Low,42243.0,34,2,2,0,3,7,0,0,0,0,0,0,0,48,0,2,0,0,5,2,Never Accepted
8825,2013-04-01,Adult,52,Graduate,Together,Low,51195.0,46,8,9,2,5,8,0,0,0,0,0,0,0,230,14,156,82,24,58,2,Never Accepted
2930,2013-12-16,Adult,36,Postgraduate,Single,High,68092.0,7,2,2,6,10,5,0,0,0,0,0,0,0,852,60,207,78,36,48,0,Never Accepted
1928,2013-02-09,Adult,41,Graduate,Together,Lowest,31814.0,73,2,2,0,3,9,0,0,1,0,0,0,0,35,3,20,4,1,20,1,Accepted once or more
7108,2012-09-08,Adult,49,Postgraduate,Single,High,51390.0,54,6,5,2,5,5,0,0,0,0,0,0,0,205,20,47,23,2,56,2,Never Accepted
10925,2014-01-14,Adult,31,Graduate,Together,Highest,76630.0,93,1,3,10,11,1,0,0,0,0,0,0,0,255,31,446,40,56,175,0,Never Accepted
